OCCSCHEME,OCCTYPE,OCCDESC,PSOLD_RG,PSOLD_Description,Effective,Expiration
IBC,5823,"Licensed Establishments--Not in Hotel, Inn, Resort",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,5911,Drug Stores--Prescription Service only,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5912,"Drug Stores--Prescriptions, Cosmetics & Tobacco",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5920,"Beer, Wine, Liquor Stores",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5931,"Firearms, Ammunition--Carried",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5932,"Firearms, Ammunition--None Carried",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5933,"Sporting Goods Specialty Service (Diving Equip., S",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5934,Bicycles incl. Repair,21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,5940,Pawnbrokers,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5960,"Farm, Garden Supplies",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5970,Jewelry,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5981,Fuel Dealers--Solid Fuel,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5982,Fuel Dealers--liquid Fuel,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5983,Fuel Dealers--Ice Dealers,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5984,Fuel Dealers--Gases and Chemicals--N.O.C.,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5990,"Stores, Other--N.O.C.",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5991,"Tobacconist, Variety Store, Convenience store",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5992,"Shoe Repair, boot Black, Hat cleaning",21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,5993,"Florist, Hairgoods, Bookstore, Stationery",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,7322,Elevators incl. Operation,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7391,"Fumigation, Exterminating Operations inside Buildi",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7392,Window cleaning,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7393,Building Management,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7394,Janitorial Service,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7395,"Furniture, Drapery, Rug Cleaning on Customers Pre",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7396,Alarm System--Installation (excl. repair of fire s,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7400,Copying/Duplication Service(quick Printers),14,Offices and Banks,1/1/2019,12/31/2099
IBC,7401,Auctioneers Operations,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7402,"Catering, Commissariat work",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7403,"Detective, Patrol Agency, Security Service",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7404,"Towel, Linen, Diaper Supply",21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7405,Employment Agencies,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7406,Mailing/Addressing Companies,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7407,Data Processing Centers,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7408,Business Services--N.O.C.,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7409,Piano Tuning,21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7411,"Cranes, Derricks--Equipment Rented to Others--With",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7412,"Cranes, Derricks--Equipment Rented to Others--With",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7413,"Scaffolding, Ladders, Hoists--Equipment Rented to",14,Offices and Banks,1/1/2019,12/31/2099
IBC,7414,Equipment Rented to Others--N.O.C.--With operator,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7415,Equipment Rented to Others--N.O.C.--Without operat,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7416,Rental Stores--Equipment Rented to Others,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7417,Equipment Storage,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,7418,Rental Store- Party Goods,14,Offices and Banks,1/1/2019,12/31/2099
IBC,7541,Automobile Parking Lots,19,Parking,1/1/2019,12/31/2099
IBC,7542,Automobile Storage Garage,19,Parking,1/1/2019,12/31/2099
IBC,7543,"Car, Truck Rental",21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7544,Automobile Appraisal Services,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,7691,"Repair Shops--Home Entertainment--(Radio, TV, etc)",21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7692,Repair Shops--Other Electric Appliances,21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7693,Repair Shops--Other than Home Entertainment and ot,21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7694,Re-Upholsterers,21,Personal and Repair Services,1/1/2019,12/31/2099
IBC,7811,Motion Picture--Production incl. Commercials,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7812,Motion Picture--Distribution incl. Exchanges,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7831,Motion Picture Theatres excl. Drive-Ins,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7832,"Theatre, Auditorium, Concert Hall, Plays, Unit Liv",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7840,Drive-In Theatres,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7911,"Billiard, Pool Halls",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7912,Bowling Alleys,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7913,"Coin Operated Amusement Device, Amusement Arcade",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7914,Casinos,6,Hotels and Motels - With Restaurant,1/1/2019,12/31/2099
IBC,7920,"Commercial Museums (Waxworks, etc.)",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7921,"Sports Playing Fields, Grandstands, Stadia",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7922,Automobile Racing,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7923,"Athletic Events, Teams or Leagues--Amateur",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7924,"Athletic Events, Teams or Leagues--Professional",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7925,"Horse Show, Rodeo",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7926,Professional Entertainers,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7927,Concert or Similar Entertainment,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7928,"Exhibition, Fair Grounds",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7929,"Special Events--Other (Parades, etc.)",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7931,"Tennis, Badminton, Racquet, Squash, Polo Clubs",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7932,Golf & Country Clubs,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7933,Curling Clubs,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7934,"Gun, Rifle Clubs",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7935,Yachting Clubs,8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7936,"Fish, Game, Hunting Clubs",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,7937,"Health, Exercise Clubs",8,Entertainment and Recreation,1/1/2019,12/31/2099
IBC,5106,Machinery--N.O.C.--Manufacturers Agents,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5107,Marine Supplies--manufacturers Agents,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5108,Aircraft Supplies--Manufacturers Agents,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5111,"Fuel Oil, Gasoline",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5112,"LPG, Gases",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5113,"Asphalt, Greases",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5114,Tank Farms,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5121,Automobile Dismantling incl. Salvage,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5122,"Rag, Paper Stock for Recycling",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5123,Metal Scrap,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5124,Second Hand Material Yards,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5126,Tire Salvage and Storage,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5130,"Private Storage--Liquor, Beer, Wine",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5140,"Private Storage--Paper, Paper Products",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5151,"Furniture, Antiques",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5152,"Pictures, Paintings, Bric-A-Brac",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5153,"Floor Coverings--Rugs, Carpets",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5154,"Floor Coverings--Other than Rugs, Carpets",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5155,Draperies,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5161,Lumber Yards Only,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5162,Building Supplies,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5163,"Light Farm, Lawn, Garden Supplies",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5171,"Costume, Novelty, Imitation Jewelry",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5172,"Clocks Watches, Precious Stones, Silverware",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5180,"Private Storage--Newspapers, Periodicals",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5190,Private Storage--Misc.--N.O.C.,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5191,"Fireworks, Matches, Resin, Vegetable & Mineral Oil",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5192,"Dental, Hospital, Surgical, Drafting, Engineering",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5193,"Religious Goods, Film, Stationery, Hobby, Toys, Le",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5194,"Prosthetic Devices, Hearing Aids, Eye Glasses",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5195,"Cameras, Optical Goods",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5196,Sporting Goods,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5211,"China, Glass Products, Earthenware",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5212,"Marble, Decorative Stone, Clay",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5221,Precious Metals,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5222,Metal--N.O.C.,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5223,"Equipment for Bars, Hotels, Restaurants, Offices o",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5224,Barber & Beauty Supply,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5231,Computer Systems--Large or Mainframe incl. Tape Dr,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5232,"Computers, Other --Office Machines",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5240,"Private Storage--Solid Fuel, Ice",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5251,"Hardware--No work off premises--No Firearms, Ammun",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5252,Hardware--No work off premises--Firearms Ammunitio,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5253,Hardware--With Install/Repairs away from premises,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5254,Paint and Wallpaper--No work off Premises,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5255,"Automobile Part--Hardware, Building Supplies",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5256,"Mobile Homes, Prefabricated Housing",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5257,"Building Materials, Home Improvement Centers",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5258,"Plumbing, Heating, Air Conditioning--No work off p",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5259,"China, Crockery, Glassware",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5290,Building--Owners Risk Only--Multiple Tenants--Merc,14,Offices and Banks,1/1/2019,12/31/2099
IBC,5291,Mercantile--Multiple Tenants  (Owners Risk Only),14,Offices and Banks,1/1/2019,12/31/2099
IBC,5994,Pet Shops,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5995,Country General Stores (population under 3000),15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5996,"Dry, Leather or Religious Goods, Handicraft, Hobby",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5997,"Cameras, Photography Supplies",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5998,Limited Price Range Stores,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,5999,"Coin, Stamp Dealers",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,6021,"Banks, Deposit Accepting Trust Company",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6022,Trust Companies--Not Accepting Deposits,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6023,Foreign Banks--Not Conducting General Banking Busi,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6120,"Credit Unions, caisses populaires, Savings, Loan",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6140,"Finance Companies, Miscellaneous Personal Credit I",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6150,Investment Institutions,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6210,"Stock, Security Brokers, Dealers",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6230,"Commodity Brokers, Dealers",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6240,"Stock, Commodity Exchanges",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6250,"Currency Brokers, Exchanges",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6310,Insurance Companies,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6380,"Pension, Welfare, Retirement Benefit Funds--Labor",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6390,"Pension Welfare, Retirement Benefit Funds--Not Lab",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6411,"Accountants, auditors",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6412,"Insurance Agents, Brokers, Adjusters",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6413,"Mortgage Brokers, Loan Correspondents",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6414,Management Consultants,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6415,Financial Planning,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6501,Office Buildings--high rise (over 10 stories)--Occ,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6502,Office Buildings--high rise (over 10 stories)--Lea,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6511,Office Buildings --(10 stories or less) Occupied b,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6512,Office Buildings--(10 Stories or less) Leased to o,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6520,Housing Developments--Large Area (Subdivisions),14,Offices and Banks,1/1/2019,12/31/2099
IBC,6531,Townhouses (10 stories or less)---No Mercantile Oc,1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6532,Apartment Houses (10 Stories or less)--No Mercanti,1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6541,Townhouses (10 stories or less)--Mercantile Occupa,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6542,Apartment Houses (10 stories or less)--Mercantile,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6550,"Tenement Apartments, Row Housing",1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6580,"Real Estate Agents, Managers",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6610,Office Tenants--N.O.C.,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6621,Apartment Houses--high Rise (over 10 stories)--No,1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6622,Apartment Houses--high Rise (over 10 stories)--Wit,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6631,"Building--Owners Risk Only--One, Two Families",14,Offices and Banks,1/1/2019,12/31/2099
IBC,6632,Building --Owners Risk Only--Retail,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6633,Building--owners Risk Only--Other incl. Mfg.,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6641,Condominium High Rise (over 10 stories)--No Mercan,1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6642,Condominium High Rise (over 10 stories)--Mercantil,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6650,Condominium (less than 10 stories)--No Mercantile,1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,6660,Condominium (less than 10 stories)--With Mercantil,14,Offices and Banks,1/1/2019,12/31/2099
IBC,6670,Condominium (Townhouses),1,Apartment/Condo under 10 units,1/1/2019,12/31/2099
IBC,7011,Hotels--Year Round--Licensed,7,Hotels and Motels - Other,1/1/2019,12/31/2099
IBC,7012,Hotels--Year Round--Not licensed,7,Hotels and Motels - Other,1/1/2019,12/31/2099
IBC,4262,Household Goods--Storage Only,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4263,"Household Goods--Other Storage incl. Moving, Handl",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4271,General Merchandise--Property of Others--Storage O,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4272,General Merchandise--Property of Others incl. Movi,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4273,"General Merchandise--Storage Only-No Fibres, Oils,",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4274,"General Merchandise--Storage Only-With Fibres, Oil",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4275,"General Merchandise--Storage and Moving, Handling,",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4276,"General Merchandise--Storage and Moving, Handling,",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4277,Electronics Media Storage Centers,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4281,"Whiskey, Distilled Spirits Warehousing",15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4290,Transportation Terminal--Motor Freight (incidental,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4461,"Coal, Ore, Bulk Transfer Waterfront Operations",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4462,"Wharf, Waterfront Properties--N.O.C.",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4470,Water Transportation Services--N.O.C.,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4471,Boat Dealers,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
IBC,4472,Marinas--Boat Operation--Non-Owned,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4473,Marinas--Boat Repairs incl. marine Railway,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4474,"Marinas--Boat Rentals--Rowboats, Canoes, Skiffs, D",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4475,Marinas--Boat Rentals--Outboard Motor Boats,39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4476,"Marinas--Boat Rentals--Inboard Motor Boats, Cabin",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4477,"Marinas--Boat Rentals--Sailboat, Other than Dinghi",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4478,"Marinas--Boat Rentals--Rafts, Floats",39,All (excluding HPR),1/1/2019,12/31/2099
IBC,4479,Canal Operations incl. Locks,39,All (excluding HPR),1/1/2019,12/31/2099
